7230
4 0.51  0.075  0.05 0 0 0 2000
4 0.525  0  0.05 0 0 0 2000
4 0.525  0.015  0.05 0 0 0 2000
4 0.525  0.03  0.05 0 0 0 2000
4 0.525  0.045  0.05 0 0 0 2000
4 0.525  0.06  0.05 0 0 0 2000
4 0.525  0.075  0.05 0 0 0 2000
4 0.54  0  0.05 0 0 0 2000
4 0.54  0.015  0.05 0 0 0 2000
4 0.54  0.03  0.05 0 0 0 2000
4 0.54  0.045  0.05 0 0 0 2000
4 0.54  0.06  0.05 0 0 0 2000
4 0.54  0.075  0.05 0 0 0 2000
4 0.555  0  0.05 0 0 0 2000
4 0.555  0.015  0.05 0 0 0 2000
4 0.555  0.03  0.05 0 0 0 2000
4 0.555  0.045  0.05 0 0 0 2000
4 0.555  0.06  0.05 0 0 0 2000
4 0.555  0.075  0.05 0 0 0 2000
4 0.57  0  0.05 0 0 0 2000
4 0.57  0.015  0.05 0 0 0 2000
4 0.57  0.03  0.05 0 0 0 2000
4 0.57  0.045  0.05 0 0 0 2000
4 0.57  0.06  0.05 0 0 0 2000
4 0.57  0.075  0.05 0 0 0 2000
4 0.585  0  0.05 0 0 0 2000
4 0.585  0.015  0.05 0 0 0 2000
4 0.585  0.03  0.05 0 0 0 2000
4 0.585  0.045  0.05 0 0 0 2000
4 0.585  0.06  0.05 0 0 0 2000
4 0.585  0.075  0.05 0 0 0 2000
4 0.6  0  0.05 0 0 0 2000
4 0.6  0.015  0.05 0 0 0 2000
4 0.6  0.03  0.05 0 0 0 2000
4 0.6  0.045  0.05 0 0 0 2000
4 0.6  0.06  0.05 0 0 0 2000
4 0.6  0.075  0.05 0 0 0 2000
4 0.615  0  0.05 0 0 0 2000
4 0.615  0.015  0.05 0 0 0 2000
4 0.615  0.03  0.05 0 0 0 2000
4 0.615  0.045  0.05 0 0 0 2000
4 0.615  0.06  0.05 0 0 0 2000
4 0.615  0.075  0.05 0 0 0 2000
4 0.63  0  0.05 0 0 0 2000
4 0.63  0.015  0.05 0 0 0 2000
4 0.63  0.03  0.05 0 0 0 2000
4 0.63  0.045  0.05 0 0 0 2000
4 0.63  0.06  0.05 0 0 0 2000
4 0.63  0.075  0.05 0 0 0 2000
4 0.645  0  0.05 0 0 0 2000
4 0.645  0.015  0.05 0 0 0 2000
4 0.645  0.03  0.05 0 0 0 2000
4 0.645  0.045  0.05 0 0 0 2000
4 0.645  0.06  0.05 0 0 0 2000
4 0.645  0.075  0.05 0 0 0 2000
4 0.66  0  0.05 0 0 0 2000
4 0.66  0.015  0.05 0 0 0 2000
4 0.66  0.03  0.05 0 0 0 2000
4 0.66  0.045  0.05 0 0 0 2000
4 0.66  0.06  0.05 0 0 0 2000
4 0.66  0.075  0.05 0 0 0 2000
4 0.675  0  0.05 0 0 0 2000
4 0.675  0.015  0.05 0 0 0 2000
4 0.675  0.03  0.05 0 0 0 2000
4 0.675  0.045  0.05 0 0 0 2000
4 0.675  0.06  0.05 0 0 0 2000
4 0.675  0.075  0.05 0 0 0 2000
4 0.69  0  0.05 0 0 0 2000
4 0.69  0.015  0.05 0 0 0 2000
4 0.69  0.03  0.05 0 0 0 2000
4 0.69  0.045  0.05 0 0 0 2000
4 0.69  0.06  0.05 0 0 0 2000
4 0.69  0.075  0.05 0 0 0 2000
4 0.705  0  0.05 0 0 0 2000
4 0.705  0.015  0.05 0 0 0 2000
4 0.705  0.03  0.05 0 0 0 2000
4 0.705  0.045  0.05 0 0 0 2000
4 0.705  0.06  0.05 0 0 0 2000
4 0.705  0.075  0.05 0 0 0 2000
4 0.72  0  0.05 0 0 0 2000
4 0.72  0.015  0.05 0 0 0 2000
4 0.72  0.03  0.05 0 0 0 2000
4 0.72  0.045  0.05 0 0 0 2000
4 0.72  0.06  0.05 0 0 0 2000
4 0.72  0.075  0.05 0 0 0 2000
4 0.735  0  0.05 0 0 0 2000
4 0.735  0.015  0.05 0 0 0 2000
4 0.735  0.03  0.05 0 0 0 2000
4 0.735  0.045  0.05 0 0 0 2000
4 0.735  0.06  0.05 0 0 0 2000
4 0.735  0.075  0.05 0 0 0 2000
4 0.75  0  0.05 0 0 0 2000
4 0.75  0.015  0.05 0 0 0 2000
4 0.75  0.03  0.05 0 0 0 2000
4 0.75  0.045  0.05 0 0 0 2000
4 0.75  0.06  0.05 0 0 0 2000
4 0.75  0.075  0.05 0 0 0 2000
4 0.765  0  0.05 0 0 0 2000
4 0.765  0.015  0.05 0 0 0 2000
4 0.765  0.03  0.05 0 0 0 2000
4 0.765  0.045  0.05 0 0 0 2000
4 0.765  0.06  0.05 0 0 0 2000
4 0.765  0.075  0.05 0 0 0 2000
4 0.779999  0  0.05 0 0 0 2000
4 0.779999  0.015  0.05 0 0 0 2000
4 0.779999  0.03  0.05 0 0 0 2000
4 0.779999  0.045  0.05 0 0 0 2000
4 0.779999  0.06  0.05 0 0 0 2000
4 0.779999  0.075  0.05 0 0 0 2000
4 0.794999  0  0.05 0 0 0 2000
4 0.794999  0.015  0.05 0 0 0 2000
4 0.794999  0.03  0.05 0 0 0 2000
4 0.794999  0.045  0.05 0 0 0 2000
4 0.794999  0.06  0.05 0 0 0 2000
4 0.794999  0.075  0.05 0 0 0 2000
4 0.809999  0  0.05 0 0 0 2000
4 0.809999  0.015  0.05 0 0 0 2000
4 0.809999  0.03  0.05 0 0 0 2000
4 0.809999  0.045  0.05 0 0 0 2000
4 0.809999  0.06  0.05 0 0 0 2000
4 0.809999  0.075  0.05 0 0 0 2000
4 0.824999  0  0.05 0 0 0 2000
4 0.824999  0.015  0.05 0 0 0 2000
4 0.824999  0.03  0.05 0 0 0 2000
4 0.824999  0.045  0.05 0 0 0 2000
4 0.824999  0.06  0.05 0 0 0 2000
4 0.824999  0.075  0.05 0 0 0 2000
4 0.839999  0  0.05 0 0 0 2000
4 0.839999  0.015  0.05 0 0 0 2000
4 0.839999  0.03  0.05 0 0 0 2000
4 0.839999  0.045  0.05 0 0 0 2000
4 0.839999  0.06  0.05 0 0 0 2000
4 0.839999  0.075  0.05 0 0 0 2000
4 0.854999  0  0.05 0 0 0 2000
4 0.854999  0.015  0.05 0 0 0 2000
4 0.854999  0.03  0.05 0 0 0 2000
4 0.854999  0.045  0.05 0 0 0 2000
4 0.854999  0.06  0.05 0 0 0 2000
4 0.854999  0.075  0.05 0 0 0 2000
4 0.869999  0  0.05 0 0 0 2000
4 0.869999  0.015  0.05 0 0 0 2000
4 0.869999  0.03  0.05 0 0 0 2000
4 0.869999  0.045  0.05 0 0 0 2000
4 0.869999  0.06  0.05 0 0 0 2000
4 0.869999  0.075  0.05 0 0 0 2000
4 0.884999  0  0.05 0 0 0 2000
4 0.884999  0.015  0.05 0 0 0 2000
4 0.884999  0.03  0.05 0 0 0 2000
4 0.884999  0.045  0.05 0 0 0 2000
4 0.884999  0.06  0.05 0 0 0 2000
4 0.884999  0.075  0.05 0 0 0 2000
4 0.899999  0  0.05 0 0 0 2000
4 0.899999  0.015  0.05 0 0 0 2000
4 0.899999  0.03  0.05 0 0 0 2000
4 0.899999  0.045  0.05 0 0 0 2000
4 0.899999  0.06  0.05 0 0 0 2000
4 0.899999  0.075  0.05 0 0 0 2000
4 0.914999  0  0.05 0 0 0 2000
4 0.914999  0.015  0.05 0 0 0 2000
4 0.914999  0.03  0.05 0 0 0 2000
4 0.914999  0.045  0.05 0 0 0 2000
4 0.914999  0.06  0.05 0 0 0 2000
4 0.914999  0.075  0.05 0 0 0 2000
4 0.929999  0  0.05 0 0 0 2000
4 0.929999  0.015  0.05 0 0 0 2000
4 0.929999  0.03  0.05 0 0 0 2000
4 0.929999  0.045  0.05 0 0 0 2000
4 0.929999  0.06  0.05 0 0 0 2000
4 0.929999  0.075  0.05 0 0 0 2000
4 0  0.09  0.05 0 0 0 2000
4 0  0.105  0.05 0 0 0 2000
4 0  0.12  0.05 0 0 0 2000
4 0  0.135  0.05 0 0 0 2000
4 0  0.15  0.05 0 0 0 2000
4 0  0.165  0.05 0 0 0 2000
4 0  0.18  0.05 0 0 0 2000
4 0  0.195  0.05 0 0 0 2000
4 0  0.21  0.05 0 0 0 2000
4 0  0.225  0.05 0 0 0 2000
4 0  0.24  0.05 0 0 0 2000
4 0  0.255  0.05 0 0 0 2000
4 0  0.27  0.05 0 0 0 2000
4 0  0.285  0.05 0 0 0 2000
4 0  0.3  0.05 0 0 0 2000
4 0  0.315  0.05 0 0 0 2000
4 0  0.33  0.05 0 0 0 2000
4 0  0.345  0.05 0 0 0 2000
4 0  0.36  0.05 0 0 0 2000
4 0  0.375  0.05 0 0 0 2000
4 0  0.39  0.05 0 0 0 2000
4 0  0.405  0.05 0 0 0 2000
4 0  0.42  0.05 0 0 0 2000
4 0  0.435  0.05 0 0 0 2000
4 0  0.45  0.05 0 0 0 2000
4 0  0.465  0.05 0 0 0 2000
4 0  0.48  0.05 0 0 0 2000
4 0  0.495  0.05 0 0 0 2000
4 0  0.51  0.05 0 0 0 2000
4 0  0.525  0.05 0 0 0 2000
4 0  0.54  0.05 0 0 0 2000
4 0  0.555  0.05 0 0 0 2000
4 0  0.57  0.05 0 0 0 2000
4 0  0.585  0.05 0 0 0 2000
4 0  0.6  0.05 0 0 0 2000
4 0  0.615  0.05 0 0 0 2000
4 0  0.63  0.05 0 0 0 2000
4 0  0.645  0.05 0 0 0 2000
4 0  0.66  0.05 0 0 0 2000
4 0  0.675  0.05 0 0 0 2000
4 0  0.69  0.05 0 0 0 2000
4 0  0.705  0.05 0 0 0 2000
4 0  0.72  0.05 0 0 0 2000
4 0  0.735  0.05 0 0 0 2000
4 0  0.75  0.05 0 0 0 2000
4 0  0.765  0.05 0 0 0 2000
4 0  0.779999  0.05 0 0 0 2000
4 0  0.794999  0.05 0 0 0 2000
4 0  0.809999  0.05 0 0 0 2000
4 0  0.824999  0.05 0 0 0 2000
4 0  0.839999  0.05 0 0 0 2000
4 0  0.854999  0.05 0 0 0 2000
4 0  0.869999  0.05 0 0 0 2000
4 0  0.884999  0.05 0 0 0 2000
4 0  0.899999  0.05 0 0 0 2000
4 0  0.914999  0.05 0 0 0 2000
4 0  0.929999  0.05 0 0 0 2000
4 0  0.944999  0.05 0 0 0 2000
4 0  0.959999  0.05 0 0 0 2000
4 0  0.974999  0.05 0 0 0 2000
4 0  0.989999  0.05 0 0 0 2000
4 0  1.005  0.05 0 0 0 2000
4 0  1.02  0.05 0 0 0 2000
4 0  1.035  0.05 0 0 0 2000
4 0  1.05  0.05 0 0 0 2000
4 0  1.065  0.05 0 0 0 2000
4 0  1.08  0.05 0 0 0 2000
4 0  1.095  0.05 0 0 0 2000
4 0  1.11  0.05 0 0 0 2000
4 0  1.125  0.05 0 0 0 2000
4 0  1.14  0.05 0 0 0 2000
4 0  1.155  0.05 0 0 0 2000
4 0  1.17  0.05 0 0 0 2000
4 0  1.185  0.05 0 0 0 2000
4 0  1.2  0.05 0 0 0 2000
4 0  1.215  0.05 0 0 0 2000
4 0  1.23  0.05 0 0 0 2000
4 0  1.245  0.05 0 0 0 2000
4 0  1.26  0.05 0 0 0 2000
4 0  1.275  0.05 0 0 0 2000
4 0  1.29  0.05 0 0 0 2000
4 0  1.305  0.05 0 0 0 2000
4 0  1.32  0.05 0 0 0 2000
4 0  1.335  0.05 0 0 0 2000
4 0  1.35  0.05 0 0 0 2000
4 0  1.365  0.05 0 0 0 2000
4 0  1.38  0.05 0 0 0 2000
4 0  1.395  0.05 0 0 0 2000
4 0  1.41  0.05 0 0 0 2000
4 0  1.425  0.05 0 0 0 2000
4 0  1.44  0.05 0 0 0 2000
4 0  1.455  0.05 0 0 0 2000
4 0  1.47  0.05 0 0 0 2000
4 0  1.485  0.05 0 0 0 2000
4 0  1.5  0.05 0 0 0 2000
4 0  1.515  0.05 0 0 0 2000
4 0  1.53  0.05 0 0 0 2000
4 0  1.545  0.05 0 0 0 2000
4 0  1.56  0.05 0 0 0 2000
4 0  1.575  0.05 0 0 0 2000
4 0  1.59  0.05 0 0 0 2000
4 0  1.605  0.05 0 0 0 2000
4 0  1.62  0.05 0 0 0 2000
4 0  1.635  0.05 0 0 0 2000
4 0  1.65  0.05 0 0 0 2000
4 0  1.665  0.05 0 0 0 2000
4 0  1.68  0.05 0 0 0 2000
4 0  1.695  0.05 0 0 0 2000
4 0  1.71  0.05 0 0 0 2000
4 0  1.725  0.05 0 0 0 2000
4 0  1.74  0.05 0 0 0 2000
4 0  1.755  0.05 0 0 0 2000
4 0  1.77  0.05 0 0 0 2000
4 0  1.785  0.05 0 0 0 2000
4 0  1.8  0.05 0 0 0 2000
4 0  1.815  0.05 0 0 0 2000
4 0  1.83  0.05 0 0 0 2000
4 0  1.845  0.05 0 0 0 2000
4 0  1.86  0.05 0 0 0 2000
4 0  1.875  0.05 0 0 0 2000
4 0  1.89  0.05 0 0 0 2000
4 0  1.905  0.05 0 0 0 2000
4 0  1.92  0.05 0 0 0 2000
4 0  1.935  0.05 0 0 0 2000
4 0  1.95  0.05 0 0 0 2000
4 0  1.965  0.05 0 0 0 2000
4 0  1.98  0.05 0 0 0 2000
4 0  1.995  0.05 0 0 0 2000
4 0  2.01  0.05 0 0 0 2000
4 0  2.025  0.05 0 0 0 2000
4 0  2.04  0.05 0 0 0 2000
4 0  2.055  0.05 0 0 0 2000
4 0  2.07  0.05 0 0 0 2000
4 0  2.085  0.05 0 0 0 2000
4 0  2.1  0.05 0 0 0 2000
4 0  2.115  0.05 0 0 0 2000
4 0  2.13  0.05 0 0 0 2000
4 0  2.145  0.05 0 0 0 2000
4 0  2.16  0.05 0 0 0 2000
4 0  2.175  0.05 0 0 0 2000
4 0  2.19  0.05 0 0 0 2000
4 0.015  0.09  0.05 0 0 0 2000
4 0.015  0.105  0.05 0 0 0 2000
4 0.015  0.12  0.05 0 0 0 2000
4 0.015  0.135  0.05 0 0 0 2000
4 0.015  0.15  0.05 0 0 0 2000
4 0.015  0.165  0.05 0 0 0 2000
4 0.015  0.18  0.05 0 0 0 2000
4 0.015  0.195  0.05 0 0 0 2000
4 0.015  0.21  0.05 0 0 0 2000
4 0.015  0.225  0.05 0 0 0 2000
4 0.015  0.24  0.05 0 0 0 2000
4 0.015  0.255  0.05 0 0 0 2000
4 0.015  0.27  0.05 0 0 0 2000
4 0.015  0.285  0.05 0 0 0 2000
4 0.015  0.3  0.05 0 0 0 2000
4 0.015  0.315  0.05 0 0 0 2000
4 0.015  0.33  0.05 0 0 0 2000
4 0.015  0.345  0.05 0 0 0 2000
4 0.015  0.36  0.05 0 0 0 2000
4 0.015  0.375  0.05 0 0 0 2000
4 0.015  0.39  0.05 0 0 0 2000
4 0.015  0.405  0.05 0 0 0 2000
4 0.015  0.42  0.05 0 0 0 2000
4 0.015  0.435  0.05 0 0 0 2000
4 0.015  0.45  0.05 0 0 0 2000
4 0.015  0.465  0.05 0 0 0 2000
4 0.015  0.48  0.05 0 0 0 2000
4 0.015  0.495  0.05 0 0 0 2000
4 0.015  0.51  0.05 0 0 0 2000
4 0.015  0.525  0.05 0 0 0 2000
4 0.015  0.54  0.05 0 0 0 2000
4 0.015  0.555  0.05 0 0 0 2000
4 0.015  0.57  0.05 0 0 0 2000
4 0.015  0.585  0.05 0 0 0 2000
4 0.015  0.6  0.05 0 0 0 2000
4 0.015  0.615  0.05 0 0 0 2000
4 0.015  0.63  0.05 0 0 0 2000
4 0.015  0.645  0.05 0 0 0 2000
4 0.015  0.66  0.05 0 0 0 2000
4 0.015  0.675  0.05 0 0 0 2000
4 0.015  0.69  0.05 0 0 0 2000
4 0.015  0.705  0.05 0 0 0 2000
4 0.015  0.72  0.05 0 0 0 2000
4 0.015  0.735  0.05 0 0 0 2000
4 0.015  0.75  0.05 0 0 0 2000
4 0.015  0.765  0.05 0 0 0 2000
4 0.015  0.779999  0.05 0 0 0 2000
4 0.015  0.794999  0.05 0 0 0 2000
4 0.015  0.809999  0.05 0 0 0 2000
4 0.015  0.824999  0.05 0 0 0 2000
4 0.015  0.839999  0.05 0 0 0 2000
4 0.015  0.854999  0.05 0 0 0 2000
4 0.015  0.869999  0.05 0 0 0 2000
4 0.015  0.884999  0.05 0 0 0 2000
4 0.015  0.899999  0.05 0 0 0 2000
4 0.015  0.914999  0.05 0 0 0 2000
4 0.015  0.929999  0.05 0 0 0 2000
4 0.015  0.944999  0.05 0 0 0 2000
4 0.015  0.959999  0.05 0 0 0 2000
4 0.015  0.974999  0.05 0 0 0 2000
4 0.015  0.989999  0.05 0 0 0 2000
4 0.015  1.005  0.05 0 0 0 2000
4 0.015  1.02  0.05 0 0 0 2000
4 0.015  1.035  0.05 0 0 0 2000
4 0.015  1.05  0.05 0 0 0 2000
4 0.015  1.065  0.05 0 0 0 2000
4 0.015  1.08  0.05 0 0 0 2000
4 0.015  1.095  0.05 0 0 0 2000
4 0.015  1.11  0.05 0 0 0 2000
4 0.015  1.125  0.05 0 0 0 2000
4 0.015  1.14  0.05 0 0 0 2000
4 0.015  1.155  0.05 0 0 0 2000
4 0.015  1.17  0.05 0 0 0 2000
4 0.015  1.185  0.05 0 0 0 2000
4 0.015  1.2  0.05 0 0 0 2000
4 0.015  1.215  0.05 0 0 0 2000
4 0.015  1.23  0.05 0 0 0 2000
4 0.015  1.245  0.05 0 0 0 2000
4 0.015  1.26  0.05 0 0 0 2000
4 0.015  1.275  0.05 0 0 0 2000
4 0.015  1.29  0.05 0 0 0 2000
4 0.015  1.305  0.05 0 0 0 2000
4 0.015  1.32  0.05 0 0 0 2000
4 0.015  1.335  0.05 0 0 0 2000
4 0.015  1.35  0.05 0 0 0 2000
4 0.015  1.365  0.05 0 0 0 2000
4 0.015  1.38  0.05 0 0 0 2000
4 0.015  1.395  0.05 0 0 0 2000
4 0.015  1.41  0.05 0 0 0 2000
4 0.015  1.425  0.05 0 0 0 2000
4 0.015  1.44  0.05 0 0 0 2000
4 0.015  1.455  0.05 0 0 0 2000
4 0.015  1.47  0.05 0 0 0 2000
4 0.015  1.485  0.05 0 0 0 2000
4 0.015  1.5  0.05 0 0 0 2000
4 0.015  1.515  0.05 0 0 0 2000
4 0.015  1.53  0.05 0 0 0 2000
4 0.015  1.545  0.05 0 0 0 2000
4 0.015  1.56  0.05 0 0 0 2000
4 0.015  1.575  0.05 0 0 0 2000
4 0.015  1.59  0.05 0 0 0 2000
4 0.015  1.605  0.05 0 0 0 2000
4 0.015  1.62  0.05 0 0 0 2000
